"id","participantId","visualizationIndex","questionAnswers","createdAt"
"c4004e9d-a7a1-4ae1-b3c6-0ab326fd5aa9","6ae55e59-cd7c-4251-b541-2a6a4732f8db",4,"{""Somewhat agree"",""Low emotionality"",Believable,Truthful,""Moderately credible"",""Very unlikely""}","2022-12-21 03:58:59.854"
"7b6cfd72-b5a7-4f97-a05f-0452b3b5a4f6","0ddda046-5947-4395-a112-87dacb8d0155",10,"{""Strongly agree"",""Very emotional"",""Moderately believable"",""Moderately truthful"",""Moderately credible"",""Very unlikely""}","2022-12-21 03:58:18.968"
"bf4c51fa-debd-48ba-9b3b-618b5cace70c","57c26f47-e660-4c60-acbf-3f600db22eb3",5,"{""Strongly agree"",""Extremely emotional"",""Extremely believable"",""Extremely truthful"",""Extremely credible"",""Very likely""}","2022-12-21 03:58:20.058"
"787bc048-6db6-4675-ad21-25017a2d1c8d","bc664b1b-29d4-45af-9430-b0becafb9f6e",4,"{Agree,""Moderately emotional"",""Slightly believable"",""Slightly truthful"",""Slightly credible"",""Very unlikely""}","2022-12-21 03:58:21.783"
"bd45381c-1564-4ce1-9cd6-653677312ff8","8c6cb02c-23c2-4f04-8a09-fa115a96951d",8,"{""Somewhat disagree"",""Not at all emotional"",Believable,""Moderately truthful"",Credible,""Somewhat unlikely""}","2022-12-21 03:58:23.42"
"76a64d20-28ce-4b19-9aa8-baa59b3c4f12","b02940f8-646e-4159-a9b6-d56c07330a0d",7,"{Agree,""Very emotional"",""Low believability"",""Low truthfulness"",""Low credibility"",Unlikely}","2022-12-21 03:58:24.668"
"e9efbd6b-eef0-43d2-ba25-64e2d411e953","088dff32-733b-49e2-a921-c4f0abdeb78a",4,"{""Strongly agree"",""Moderately emotional"",""Slightly believable"",""Slightly truthful"",""Low credibility"",""Very unlikely""}","2022-12-21 03:58:26.954"
"9b93eef1-d882-44be-80d3-b266e3ead07d","ce75f664-ea05-40e5-8928-2f4ba507badc",2,"{""Somewhat agree"",""Slightly emotional"",""Moderately believable"",""Moderately truthful"",""Moderately credible"",""Somewhat unlikely""}","2022-12-21 03:58:28.092"
"7bc2df1e-7729-4e59-8c55-a904859478af","0fe4879b-2b97-46e9-b762-6ea60bce3c78",6,"{""Somewhat agree"",""Slightly emotional"",""Slightly believable"",""Slightly truthful"",""Slightly credible"",""Very unlikely""}","2022-12-21 03:58:30.442"
"380636d6-711c-49cf-bab6-b74db761ee9d","e3e37abf-e5d7-42b9-accf-70f72a2bc227",7,"{Agree,""Moderately emotional"",""Slightly believable"",""Slightly truthful"",""Slightly credible"",Unlikely}","2022-12-21 03:58:31.13"
"7fca9f59-51ae-4575-8eef-958da5247d1a","023ea238-ed0d-4ab5-8c13-2b2fd4a10edf",4,"{Agree,""Slightly emotional"",""Very believable"",""Very truthful"",""Very credible"",""Somewhat likely""}","2022-12-21 03:58:31.632"
"fe8a1f5f-6fa1-4e4b-99a8-4484b2c106c1","e3e37abf-e5d7-42b9-accf-70f72a2bc227",9,"{Disagree,""Slightly emotional"",""Extremely believable"",""Extremely truthful"",""Extremely credible"",""Very unlikely""}","2022-12-21 03:58:59.871"
"ad765617-1024-4917-bcda-e7e7d2413ab1","5a126b59-c1c6-41ed-8304-58b6ebb20915",6,"{""Somewhat agree"",Emotional,""Moderately believable"",""Moderately truthful"",""Moderately credible"",Unlikely}","2022-12-21 03:59:02.129"
"a6b18031-c8e2-4c01-9e7f-53ad3a13b373","0fe4879b-2b97-46e9-b762-6ea60bce3c78",7,"{""Strongly agree"",""Extremely emotional"",""Low believability"",""Low truthfulness"",""Low credibility"",""Very unlikely""}","2022-12-21 03:59:03.025"
"daf58b9c-173b-4893-aea7-2c2e87f92efd","051de305-e1fb-4192-81c8-850139627562",7,"{""Strongly agree"",Emotional,Believable,""Low truthfulness"",""Low credibility"",""Very unlikely""}","2022-12-21 03:59:04.382"
"8c8fe38e-4be9-41df-9ff5-c2efe8ead929","b02940f8-646e-4159-a9b6-d56c07330a0d",9,"{""Somewhat disagree"",""Slightly emotional"",""Slightly believable"",""Slightly truthful"",""Slightly credible"",Unlikely}","2022-12-21 03:59:07.31"
"de0d400a-1803-4d09-9540-943522365551","3d8c99c9-83fb-49ff-848e-60f05eb5f02b",3,"{""Somewhat agree"",""Low emotionality"",Believable,""Moderately truthful"",""Moderately credible"",""Very unlikely""}","2022-12-21 03:59:15.083"
"5f69cd75-6d5f-4f82-9181-e48038fdd985","238bf90f-e0f0-470a-baa9-82e471ea95a1",6,"{""Somewhat disagree"",""Low emotionality"",""Moderately believable"",""Slightly truthful"",""Moderately credible"",""Very unlikely""}","2022-12-21 03:59:19.132"
"e8c47e17-b077-4aa1-abc3-5aec78667fca","051de305-e1fb-4192-81c8-850139627562",8,"{Disagree,""Low emotionality"",""Low believability"",""Low truthfulness"",""Low credibility"",""Very unlikely""}","2022-12-21 03:59:21.872"
"dc074373-9cde-4dce-8a81-4defea499c17","251e12ad-9b99-4e69-a635-1610f2fd82b0",9,"{""Somewhat disagree"",""Low emotionality"",""Moderately believable"",""Slightly truthful"",""Slightly credible"",""Somewhat unlikely""}","2022-12-21 03:59:25.173"
"833b60df-7c35-4f12-b228-aa65d3d3fbe3","8c6cb02c-23c2-4f04-8a09-fa115a96951d",10,"{""Strongly agree"",""Very emotional"",""Not at all believable"",""Low truthfulness"",""Not at all credible"",""Very unlikely""}","2022-12-21 03:59:25.241"
"ececa6fb-5b29-49e8-a1bd-8f83d6b5ca93","3c7ca37f-77bb-456b-b6d4-bd9b689e78ff",8,"{Disagree,""Not at all emotional"",Believable,Truthful,Credible,""Very unlikely""}","2022-12-21 03:59:05.531"
"b43ae6c3-342d-4d14-8957-8c31ce2514ea","f7f5a7b8-ea55-4d33-a542-ca8853cb46d8",10,"{""Strongly agree"",""Extremely emotional"",""Extremely believable"",""Extremely truthful"",""Extremely credible"",""Very likely""}","2022-12-21 03:59:06.57"
"2ff6a8da-fefc-4a97-9951-34d43e70c6e4","94eb3a81-e5dc-40ee-b406-b4a571d7ca7e",4,"{""Strongly agree"",""Moderately emotional"",""Low believability"",""Low truthfulness"",""Low credibility"",""Somewhat likely""}","2022-12-21 03:59:07.313"
"be494405-f183-43f3-9f8d-ca10bce570fc","e3e37abf-e5d7-42b9-accf-70f72a2bc227",10,"{""Somewhat disagree"",""Moderately emotional"",""Moderately believable"",""Moderately truthful"",""Moderately credible"",Unlikely}","2022-12-21 03:59:11.66"
"704d909a-4182-4af4-baed-fb4e17b59872","a5bfdb54-ad67-4692-a023-9a0e3bed183b",8,"{""Somewhat disagree"",""Low emotionality"",""Moderately believable"",""Moderately truthful"",""Moderately credible"",""Neither unlikely nor likely""}","2022-12-21 03:59:13.088"
"24314fc0-7770-43fe-9653-a83790d0a3c1","6ae55e59-cd7c-4251-b541-2a6a4732f8db",5,"{""Strongly agree"",""Extremely emotional"",""Extremely believable"",""Extremely truthful"",""Extremely credible"",""Very likely""}","2022-12-21 03:59:15.141"
"03d2b39b-c1f0-4305-a537-d4c69c356af3","ce75f664-ea05-40e5-8928-2f4ba507badc",3,"{""Somewhat agree"",Emotional,""Moderately believable"",""Moderately truthful"",""Moderately credible"",""Neither unlikely nor likely""}","2022-12-21 03:59:15.935"
"023a011c-1adb-4018-855b-a37c6deb5aba","9bf4b10f-930d-406c-8e44-ddad395bc653",4,"{""Somewhat disagree"",""Slightly emotional"",""Extremely believable"",""Very truthful"",""Very credible"",""Very unlikely""}","2022-12-21 03:59:16.43"
"22de0b32-6df5-4bfd-b658-5275a8b37440","5cf4dd9f-9ded-484e-b617-d6e14800b1a7",7,"{Agree,""Moderately emotional"",""Moderately believable"",""Slightly truthful"",""Slightly credible"",Unlikely}","2022-12-21 03:59:16.474"
"4cdf83f8-7fcf-429a-8276-a6c38d36bc92","57c26f47-e660-4c60-acbf-3f600db22eb3",6,"{Agree,""Very emotional"",""Low believability"",""Low truthfulness"",""Low credibility"",""Very unlikely""}","2022-12-21 03:59:27.769"
"3ff08256-2770-4426-a754-5ecd14315267","b02940f8-646e-4159-a9b6-d56c07330a0d",10,"{""Somewhat agree"",""Moderately emotional"",""Moderately believable"",""Moderately truthful"",""Moderately credible"",Unlikely}","2022-12-21 03:59:30.232"
"f5ba4ee4-c59a-4224-9533-05eabf56793a","0fe4879b-2b97-46e9-b762-6ea60bce3c78",8,"{""Somewhat disagree"",""Not at all emotional"",""Slightly believable"",""Slightly truthful"",""Slightly credible"",""Very unlikely""}","2022-12-21 03:59:32.534"
"d7bdce58-1be7-4af2-9dc8-ff1561cd121f","94eb3a81-e5dc-40ee-b406-b4a571d7ca7e",5,"{""Strongly agree"",""Extremely emotional"",""Extremely believable"",""Extremely truthful"",""Extremely credible"",""Very likely""}","2022-12-21 03:59:33.142"
"5fd1c0b5-4ad7-420e-9e1e-3b5475a45125","051de305-e1fb-4192-81c8-850139627562",9,"{""Strongly disagree"",""Low emotionality"",""Very believable"",Truthful,Credible,""Very unlikely""}","2022-12-21 03:59:36.723"
"5b086d5a-1acd-4f97-8e3a-221a59f4d501","3c7ca37f-77bb-456b-b6d4-bd9b689e78ff",9,"{Disagree,""Low emotionality"",Believable,Truthful,Credible,""Very unlikely""}","2022-12-21 03:59:40.414"
"ab47f1ae-927d-42e8-ba76-b4584562bb97","feccd07a-22bd-48ea-824f-f4e76f2592b7",1,"{Disagree,""Slightly emotional"",""Extremely believable"",""Extremely truthful"",""Extremely credible"",""Neither unlikely nor likely""}","2022-12-21 03:59:46.804"
"402ac0e6-dcc8-482e-981f-bbcea46eedb4","023ea238-ed0d-4ab5-8c13-2b2fd4a10edf",6,"{""Somewhat agree"",""Slightly emotional"",""Very believable"",""Very truthful"",""Very credible"",""Neither unlikely nor likely""}","2022-12-21 03:59:49.153"
"1715fd46-d103-4b99-904a-7f5e5dc50629","6ae55e59-cd7c-4251-b541-2a6a4732f8db",6,"{""Somewhat agree"",""Slightly emotional"",""Very believable"",""Very truthful"",""Very credible"",Unlikely}","2022-12-21 03:59:49.467"
"21f0c393-d502-46bc-9de5-378c702c945f","9bf4b10f-930d-406c-8e44-ddad395bc653",5,"{""Strongly agree"",""Extremely emotional"",""Extremely believable"",""Extremely truthful"",""Extremely credible"",""Very likely""}","2022-12-21 03:59:49.842"
"50a9fcbd-5fb6-40b8-87ef-4d015c4d394b","f68cf55f-1baf-4bac-97c4-57405729fe6a",3,"{Disagree,""Low emotionality"",Believable,""Moderately truthful"",""Moderately credible"",Unlikely}","2022-12-21 03:59:51.472"
"71b48273-64a5-4e56-acbd-c4c70b8a8630","21844761-9368-4247-875f-1c65e4cb4fbb",10,"{""Strongly agree"",Emotional,""Moderately believable"",""Moderately truthful"",""Moderately credible"",""Neither unlikely nor likely""}","2022-12-21 03:59:52.546"
"26411979-99de-44f8-a496-0703725c13fa","3d8c99c9-83fb-49ff-848e-60f05eb5f02b",4,"{Agree,""Moderately emotional"",""Moderately believable"",""Moderately truthful"",""Moderately credible"",""Very unlikely""}","2022-12-21 03:59:57.306"
"028f953e-c404-432b-85bc-fbc37fe1e7f0","94eb3a81-e5dc-40ee-b406-b4a571d7ca7e",6,"{""Strongly disagree"",""Not at all emotional"",""Extremely believable"",""Extremely truthful"",""Extremely credible"",""Very likely""}","2022-12-21 04:00:00.008"
"cb80e72c-2489-4daf-8e34-6c9d34e3502e","db9b5c37-e3fe-445a-9392-885d1f4d3151",2,"{""Somewhat agree"",""Extremely emotional"",""Slightly believable"",""Slightly truthful"",""Slightly credible"",""Somewhat likely""}","2022-12-21 04:00:00.662"
"8a4e7dbb-4695-4c9b-bda9-7498ff92166b","f04305a9-cce4-48e2-98f0-bc94fea91fef",1,"{""Strongly disagree"",""Not at all emotional"",Believable,""Moderately truthful"",""Moderately credible"",Unlikely}","2022-12-21 04:00:01.064"
"66cb4428-86e8-4f1d-b63a-57742cd23df1","bc664b1b-29d4-45af-9430-b0becafb9f6e",6,"{""Somewhat disagree"",""Slightly emotional"",""Slightly believable"",""Low truthfulness"",""Slightly credible"",""Very unlikely""}","2022-12-21 04:00:01.247"
"f4841cbd-0a2b-4363-bdfd-82f5468d7032","5cf4dd9f-9ded-484e-b617-d6e14800b1a7",8,"{""Strongly disagree"",""Not at all emotional"",""Very believable"",""Very truthful"",Credible,""Somewhat likely""}","2022-12-21 04:00:03.493"
"2cea2488-5ae4-48f2-9271-ee46ce70dd07","6ae55e59-cd7c-4251-b541-2a6a4732f8db",7,"{""Strongly agree"",Emotional,""Low believability"",""Low truthfulness"",""Not at all credible"",""Very unlikely""}","2022-12-21 04:00:04.729"
"9ebbb299-3d6e-425d-a4ae-14a91962e8bf","2850dd0b-ad3d-4c6b-8578-2445ca4a92f7",1,"{Agree,""Very emotional"",""Low believability"",""Low truthfulness"",""Low credibility"",""Very unlikely""}","2022-12-21 04:00:09.589"
"b5fb54d9-20a2-48c8-b8c3-8c05acc7a46a","0fe4879b-2b97-46e9-b762-6ea60bce3c78",9,"{Disagree,""Not at all emotional"",""Moderately believable"",""Moderately truthful"",""Moderately credible"",""Very unlikely""}","2022-12-21 04:00:11.716"
"a2501f90-2d94-4f0f-992f-4d335aa1a7ff","251e12ad-9b99-4e69-a635-1610f2fd82b0",10,"{Disagree,""Slightly emotional"",""Slightly believable"",""Slightly truthful"",""Slightly credible"",Unlikely}","2022-12-21 04:00:12.781"
"5a486bcb-532e-4dc6-889a-ea156cd12336","3c7ca37f-77bb-456b-b6d4-bd9b689e78ff",10,"{""Strongly agree"",""Moderately emotional"",""Slightly believable"",""Slightly truthful"",""Low credibility"",""Very unlikely""}","2022-12-21 04:00:15.004"
"a85c6731-c307-43fb-b9f2-0f5a66533555","72f48912-de1b-48b2-85f6-b512fe85d8bd",10,"{Agree,""Moderately emotional"",""Slightly believable"",""Slightly truthful"",""Slightly credible"",""Very unlikely""}","2022-12-21 04:00:16.406"
"9546ac6d-2389-408d-b92e-dbe9b47d164d","3d8c99c9-83fb-49ff-848e-60f05eb5f02b",5,"{""Strongly agree"",""Extremely emotional"",""Extremely believable"",""Extremely truthful"",""Extremely credible"",""Very likely""}","2022-12-21 04:00:18.99"
"460d8ae1-f4de-4d02-98a5-9365f543204e","5a126b59-c1c6-41ed-8304-58b6ebb20915",7,"{Agree,""Very emotional"",""Slightly believable"",""Slightly truthful"",""Low credibility"",""Very unlikely""}","2022-12-21 04:00:20.121"
"d9e690ce-e342-4bda-be75-8d8f4ed37eaa","6ae55e59-cd7c-4251-b541-2a6a4732f8db",8,"{""Strongly disagree"",""Not at all emotional"",Believable,Truthful,Credible,""Very unlikely""}","2022-12-21 04:00:21.521"
"32ae4b30-04ab-4e07-acde-28f21990f04e","e7938f40-ce31-40a5-9be6-16946d7302aa",1,"{""Strongly agree"",""Very emotional"",""Not at all believable"",""Not at all truthful"",""Not at all credible"",""Very unlikely""}","2022-12-21 04:00:22.695"
"ff5d90d2-db56-458f-8298-5c16a2d31853","a4339c1f-8c75-4fb0-843a-8e7fa50b3675",1,"{""Somewhat agree"",""Very emotional"",Believable,""Moderately truthful"",""Very credible"",""Somewhat likely""}","2022-12-21 04:00:25.018"
"dba02bfa-1b42-459f-851b-23e712484bf2","238bf90f-e0f0-470a-baa9-82e471ea95a1",7,"{""Strongly agree"",Emotional,""Not at all believable"",""Not at all truthful"",""Not at all credible"",""Very unlikely""}","2022-12-21 04:00:25.15"
"565b3cd3-8c96-41fc-84e0-27e7b80abc82","f04305a9-cce4-48e2-98f0-bc94fea91fef",2,"{Agree,""Very emotional"",""Slightly believable"",""Slightly truthful"",""Moderately credible"",""Somewhat unlikely""}","2022-12-21 04:00:26.136"
"34031aac-0e1d-4b35-aeb6-1c98423d61e1","94eb3a81-e5dc-40ee-b406-b4a571d7ca7e",7,"{""Strongly agree"",""Very emotional"",""Low believability"",""Low truthfulness"",""Low credibility"",""Very likely""}","2022-12-21 04:00:31.798"
"eb93df89-6e34-4218-a302-580d81527ea0","feccd07a-22bd-48ea-824f-f4e76f2592b7",2,"{""Strongly disagree"",""Low emotionality"",""Very believable"",""Very truthful"",Credible,""Neither unlikely nor likely""}","2022-12-21 04:00:32.202"
"d0082565-5d2a-4955-b45a-6a238319c562","9bf4b10f-930d-406c-8e44-ddad395bc653",6,"{""Somewhat disagree"",Emotional,""Moderately believable"",""Slightly truthful"",""Moderately credible"",""Very unlikely""}","2022-12-21 04:00:36.324"
"784617a5-c6a7-4a99-85b2-494b16f18891","023ea238-ed0d-4ab5-8c13-2b2fd4a10edf",7,"{""Strongly agree"",""Very emotional"",""Low believability"",""Low truthfulness"",""Low credibility"",""Very unlikely""}","2022-12-21 04:00:38.07"
"8b9acf10-0f73-402a-9b22-aa54633141e3","57c26f47-e660-4c60-acbf-3f600db22eb3",7,"{""Strongly agree"",Emotional,""Low believability"",""Low truthfulness"",""Low credibility"",""Very unlikely""}","2022-12-21 04:00:40.002"
"f843ecc0-dd36-44c6-84eb-cba10140c771","a5bfdb54-ad67-4692-a023-9a0e3bed183b",9,"{Disagree,""Low emotionality"",""Moderately believable"",""Moderately truthful"",""Moderately credible"",""Somewhat likely""}","2022-12-21 04:00:41.231"
"bba31bfa-a499-4644-b909-fc54650d81ab","ce75f664-ea05-40e5-8928-2f4ba507badc",4,"{""Somewhat agree"",""Moderately emotional"",""Slightly believable"",""Slightly truthful"",""Slightly credible"",""Somewhat unlikely""}","2022-12-21 04:00:43.246"
"de2939e4-138e-4b18-bb2d-1cea5d231e9f","f7f97388-4a06-42c3-91d3-f1217d62e8ba",1,"{""Somewhat agree"",""Moderately emotional"",""Moderately believable"",""Moderately truthful"",""Moderately credible"",Unlikely}","2022-12-21 04:00:43.904"
"c8847d02-6edb-4dca-a03b-70d7648df8b4","6ae55e59-cd7c-4251-b541-2a6a4732f8db",9,"{""Strongly disagree"",""Not at all emotional"",""Extremely believable"",""Extremely truthful"",""Very credible"",Unlikely}","2022-12-21 04:00:47"
"a9457338-feff-486d-abe5-9ce381d9f92a","db9b5c37-e3fe-445a-9392-885d1f4d3151",3,"{""Strongly disagree"",""Low emotionality"",""Very believable"",""Extremely truthful"",""Extremely credible"",Unlikely}","2022-12-21 04:00:47.027"
"7c2fff4f-81a7-4726-8a68-9a6e09cdb230","7a0e2c70-d28b-4494-9aa1-4d00d42e4204",1,"{""Strongly agree"",Emotional,""Not at all believable"",""Not at all truthful"",""Not at all credible"",""Very unlikely""}","2022-12-21 04:00:47.129"
"93d88af7-4feb-4974-b7bb-e3c80d7ebacc","0fe4879b-2b97-46e9-b762-6ea60bce3c78",10,"{""Strongly agree"",""Very emotional"",""Not at all believable"",""Low truthfulness"",""Low credibility"",""Very unlikely""}","2022-12-21 04:00:47.145"
"72a8d9d2-27ea-4701-ad66-3cee5c10e43b","5cf4dd9f-9ded-484e-b617-d6e14800b1a7",9,"{""Strongly disagree"",Emotional,Believable,Truthful,Credible,""Somewhat unlikely""}","2022-12-21 04:00:48.278"
"4eb70b46-30a5-480b-b89b-8a95b5f12cbb","bc664b1b-29d4-45af-9430-b0becafb9f6e",7,"{""Strongly agree"",""Moderately emotional"",""Low believability"",""Low truthfulness"",""Low credibility"",""Very unlikely""}","2022-12-21 04:00:48.742"
"4f4b7886-ffc4-4433-9816-db93edae4951","a4339c1f-8c75-4fb0-843a-8e7fa50b3675",2,"{Agree,Emotional,""Moderately believable"",Truthful,""Very credible"",""Somewhat likely""}","2022-12-21 04:00:50.856"
"7527cc5d-1e6e-484a-b5e6-a0dc92fa625c","b7126d53-8c0a-476f-95b8-f9b2887bf9e1",1,"{""Strongly agree"",""Moderately emotional"",""Not at all believable"",""Not at all truthful"",""Not at all credible"",""Very unlikely""}","2022-12-21 04:00:54.086"
"23df4531-a8ae-4ca2-8ea4-ac41882ac2b1","feccd07a-22bd-48ea-824f-f4e76f2592b7",3,"{""Strongly disagree"",""Not at all emotional"",""Extremely believable"",""Extremely truthful"",""Extremely credible"",""Very likely""}","2022-12-21 04:00:55.899"
"f7fd23f5-c883-4598-abb3-89e5b5da811c","87188204-4ef7-4323-9f1a-3cd396c4154d",1,"{""Somewhat agree"",""Not at all emotional"",Believable,""Very truthful"",Credible,""Very unlikely""}","2022-12-21 04:00:58.144"
"ab453488-25d1-4698-bbe7-ead0fb2a4f8f","f04305a9-cce4-48e2-98f0-bc94fea91fef",3,"{Disagree,""Low emotionality"",Believable,Truthful,""Moderately credible"",""Very unlikely""}","2022-12-21 04:00:59.374"
"13a1d39c-3aa0-49af-885a-a2ba2441aa6a","a4339c1f-8c75-4fb0-843a-8e7fa50b3675",3,"{""Somewhat agree"",""Very emotional"",Believable,""Moderately truthful"",""Slightly credible"",""Somewhat likely""}","2022-12-21 04:00:59.544"
"50ac7faf-534e-4f11-9c8d-cb982837f87b","023ea238-ed0d-4ab5-8c13-2b2fd4a10edf",8,"{Agree,""Moderately emotional"",Believable,Truthful,Credible,""Somewhat unlikely""}","2022-12-21 04:01:01.644"
"a466151c-fc95-45bd-a6cf-9c7c6064fec7","c7c3b873-ba30-41f0-9156-3dcd1e775e0f",1,"{""Strongly disagree"",""Not at all emotional"",Believable,Truthful,Credible,Unlikely}","2022-12-21 04:01:02.692"
"723120e1-9a33-42ec-bffe-5ab03225c1c9","088dff32-733b-49e2-a921-c4f0abdeb78a",6,"{""Somewhat agree"",""Moderately emotional"",Believable,""Moderately truthful"",Credible,Likely}","2022-12-21 04:01:02.83"
"2517a02b-355e-4442-b9c9-f8a0043cb813","f68cf55f-1baf-4bac-97c4-57405729fe6a",4,"{Disagree,""Not at all emotional"",""Very believable"",""Moderately truthful"",Credible,""Neither unlikely nor likely""}","2022-12-21 04:01:03.797"
"44eb906a-c26c-4837-b2c8-642553b5ca9e","6ae55e59-cd7c-4251-b541-2a6a4732f8db",10,"{""Strongly agree"",Emotional,""Moderately believable"",""Moderately truthful"",""Low credibility"",""Very unlikely""}","2022-12-21 04:01:06.454"
"544b66f5-656a-4b67-9fbd-ace3b50e5a30","94eb3a81-e5dc-40ee-b406-b4a571d7ca7e",8,"{""Strongly disagree"",""Not at all emotional"",""Very believable"",""Very truthful"",""Very credible"",""Very likely""}","2022-12-21 04:01:07.744"
"2de356bb-ba7e-4adb-9178-019c680e8a78","a4339c1f-8c75-4fb0-843a-8e7fa50b3675",4,"{""Somewhat agree"",""Very emotional"",""Very believable"",Truthful,""Moderately credible"",""Somewhat likely""}","2022-12-21 04:01:07.913"
"168988a3-7c02-4707-a184-a7f4009b8c06","9bf4b10f-930d-406c-8e44-ddad395bc653",7,"{Agree,""Moderately emotional"",""Slightly believable"",""Low truthfulness"",""Low credibility"",""Very unlikely""}","2022-12-21 04:01:13.424"
"f25c9deb-d4bd-4bfa-bbe5-36b59175f07e","e7938f40-ce31-40a5-9be6-16946d7302aa",2,"{""Somewhat disagree"",""Slightly emotional"",Believable,Truthful,Credible,""Very unlikely""}","2022-12-21 04:01:13.635"
"289448f5-9939-42cb-8043-4d015dcb2fa4","a4339c1f-8c75-4fb0-843a-8e7fa50b3675",5,"{Agree,Emotional,""Moderately believable"",Truthful,""Moderately credible"",""Somewhat unlikely""}","2022-12-21 04:01:17.178"
"0c38cb99-7366-487c-b01f-b271be0f47a8","25b555a1-a60a-42be-a827-4f4e06209cb9",2,"{Agree,Emotional,""Moderately believable"",""Moderately truthful"",""Slightly credible"",Unlikely}","2022-12-21 04:01:17.769"
"3b408f28-c322-4644-8b4e-20178ec8b1f8","7e1c5a5e-0a3b-44ba-a3b9-31fb7c5b9ad9",4,"{""Somewhat agree"",""Moderately emotional"",""Moderately believable"",Truthful,""Very credible"",""Neither unlikely nor likely""}","2022-12-21 04:01:18.831"
"95e99c8f-645e-44bf-8dac-05c3ef990a8b","f04305a9-cce4-48e2-98f0-bc94fea91fef",4,"{""Somewhat agree"",""Moderately emotional"",""Moderately believable"",Truthful,Credible,""Very unlikely""}","2022-12-21 04:01:19.238"
"81443ebd-baf6-463e-b999-fd9124439de1","d4a01e75-accf-4800-bad2-67bf54398412",1,"{""Somewhat agree"",""Low emotionality"",Believable,Truthful,Credible,Unlikely}","2022-12-21 04:01:21.348"
"7fd751ba-6d23-4ac7-a05a-feeecbe981c2","f7f97388-4a06-42c3-91d3-f1217d62e8ba",2,"{Disagree,""Slightly emotional"",Believable,Truthful,Credible,Unlikely}","2022-12-21 04:01:22.013"
"2d8b9ebd-ac80-4da0-a530-2fd75c7b2807","feccd07a-22bd-48ea-824f-f4e76f2592b7",4,"{""Strongly disagree"",""Not at all emotional"",""Extremely believable"",""Extremely truthful"",""Extremely credible"",""Neither unlikely nor likely""}","2022-12-21 04:01:22.682"
"f7c43378-6d14-4e0a-a7d7-7c905f8e056c","14141ead-85e6-4241-b73c-58684359cfe4",1,"{""Somewhat disagree"",""Low emotionality"",""Slightly believable"",""Moderately truthful"",""Moderately credible"",""Somewhat unlikely""}","2022-12-21 04:01:24.734"
"1a488801-6e98-4af3-be56-966e68ecadd5","ce75f664-ea05-40e5-8928-2f4ba507badc",5,"{""Strongly agree"",""Extremely emotional"",""Extremely believable"",""Extremely truthful"",""Extremely credible"",""Very likely""}","2022-12-21 04:01:27.475"
"bd7a7cfb-49d8-4b1e-9882-69fa15ab099a","a5bfdb54-ad67-4692-a023-9a0e3bed183b",10,"{""Strongly agree"",""Extremely emotional"",""Not at all believable"",""Not at all truthful"",""Not at all credible"",""Very unlikely""}","2022-12-21 04:01:27.826"
"978bd796-6e32-473b-8ca4-5fec6fcb3ec6","3d8c99c9-83fb-49ff-848e-60f05eb5f02b",6,"{""Somewhat disagree"",""Slightly emotional"",Believable,Truthful,Credible,""Very unlikely""}","2022-12-21 04:01:27.908"
"d78949af-095d-473f-a0b4-6b4b169dee52","43aa7fdc-aadd-41b3-97a9-396b423cfae5",1,"{""Somewhat agree"",""Very emotional"",""Extremely believable"",""Extremely truthful"",""Very credible"",""Very unlikely""}","2022-12-21 04:01:28.583"
"2ab2bf7f-e96c-4c98-b22a-ccdd1a627dde","5a126b59-c1c6-41ed-8304-58b6ebb20915",8,"{Disagree,""Not at all emotional"",""Very believable"",""Very truthful"",Credible,""Neither unlikely nor likely""}","2022-12-21 04:01:30.209"
"7dec53d0-cb07-409a-8307-77db9c38cfe9","023ea238-ed0d-4ab5-8c13-2b2fd4a10edf",9,"{""Somewhat agree"",""Low emotionality"",""Very believable"",""Very truthful"",""Very credible"",""Somewhat likely""}","2022-12-21 04:01:32.454"
"5773be9f-e656-48dd-a76b-cfaf3d1b530a","a4339c1f-8c75-4fb0-843a-8e7fa50b3675",6,"{""Somewhat agree"",""Very emotional"",Believable,""Very truthful"",Credible,""Neither unlikely nor likely""}","2022-12-21 04:01:34.788"
"746ffb92-3262-4351-a56a-02686583ff05","238bf90f-e0f0-470a-baa9-82e471ea95a1",8,"{""Somewhat agree"",""Slightly emotional"",Believable,Truthful,Credible,""Very unlikely""}","2022-12-21 04:01:34.884"
"b53f8ef2-9276-4414-a71a-d23eedec3e96","feccd07a-22bd-48ea-824f-f4e76f2592b7",5,"{""Strongly agree"",""Extremely emotional"",""Extremely believable"",""Extremely truthful"",""Extremely credible"",""Very likely""}","2022-12-21 04:01:35.232"
"c5641654-6c57-4279-8bc8-e16d25f95e66","db9b5c37-e3fe-445a-9392-885d1f4d3151",4,"{""Somewhat agree"",""Low emotionality"",""Moderately believable"",""Slightly truthful"",""Slightly credible"",""Very unlikely""}","2022-12-21 04:01:36.919"
"645978ac-a30d-42d5-a9b7-c4ff2f28dc99","f04305a9-cce4-48e2-98f0-bc94fea91fef",5,"{""Strongly agree"",""Extremely emotional"",""Extremely believable"",""Extremely truthful"",""Extremely credible"",""Very likely""}","2022-12-21 04:01:37.833"
