"id","participantId","snippetIndex","questionAnswers","highlightedWordIndices","createdAt"
"3496d928-824b-4539-b4b4-858fb4e531e2","a67c2ac8-e227-407f-86be-36bfc1ff9306",3,"{""Somewhat disagree"",Emotional,""Very believable"",""Very truthful"",Credible,""Very unlikely""}","{22}","2022-12-21 03:56:43.811"
"b91ae3d6-fbcd-42d4-8852-06c832624701","0a639cff-ef49-4d80-bd36-13111420b377",0,"{Disagree,""Slightly emotional"",""Moderately believable"",""Moderately truthful"",""Moderately credible"",""Neither unlikely nor likely""}","{}","2022-12-21 03:56:45.768"
"c8b1b1bc-061e-4dfd-b99f-ac8ad7674dbd","d7ec842a-c442-4842-b014-682d309781fe",3,"{Agree,""Moderately emotional"",""Very believable"",Truthful,""Very credible"",Likely}","{}","2022-12-21 03:56:46.623"
"43911638-356e-4b7e-8fae-6538129b699e","340b2a87-ce48-4c95-af52-130c31d09996",0,"{""Somewhat agree"",""Moderately emotional"",Believable,Truthful,""Moderately credible"",""Very unlikely""}","{16,17,27,28}","2022-12-21 03:57:16.144"
"75cc658c-6ce6-42cd-9126-357f79903598","06c4f11b-ed29-4697-99d6-7dcdf89c3a4d",3,"{""Strongly agree"",""Extremely emotional"",""Slightly believable"",""Low truthfulness"",""Low credibility"",Unlikely}","{3,22,23,24,25}","2022-12-21 03:57:17.145"
"9ac4d88f-ef30-45c2-b1ab-a772ecfb8b93","2375cc5b-9d82-4a58-a08f-62447609fb0b",0,"{Disagree,""Low emotionality"",""Moderately believable"",""Moderately truthful"",""Moderately credible"",""Somewhat unlikely""}","{}","2022-12-21 03:57:18.334"
"65b2c85e-4200-43c3-86dd-c1a49a4e85d4","302bb91b-b8ee-4487-9fea-e5641f1c9aef",0,"{""Somewhat agree"",Emotional,Believable,Truthful,Credible,""Somewhat likely""}","{5,16,23,24,27,28}","2022-12-21 03:57:20.492"
"1e021057-2d5e-46e1-87d7-1f3110393f42","6be50190-341b-4ad7-ba7e-21c973ee5a54",4,"{Agree,Emotional,""Low believability"",""Low truthfulness"",""Low credibility"",Unlikely}","{2,3,4,5,11,12,18,33,35,36,43,44}","2022-12-21 03:57:23.126"
"822eb370-c44d-4da8-b2f9-7f68ac43d27d","302bb91b-b8ee-4487-9fea-e5641f1c9aef",2,"{""Somewhat agree"",""Very emotional"",""Very believable"",""Very truthful"",""Very credible"",""Somewhat likely""}","{}","2022-12-21 03:57:59.722"
"35381044-44b4-401a-8ff2-8a0b8a2d3054","673e7e34-17c9-4faa-9c93-2893f08d6fcb",0,"{Agree,Emotional,""Slightly believable"",""Slightly truthful"",""Low credibility"",""Very unlikely""}","{11,12,13,27,28,34,35,40,41}","2022-12-21 03:58:07.856"
"daea8b53-f52c-4acc-b0a7-e1282185edd6","ced0a8ee-203f-4e1e-8bff-ed77f940a0ad",1,"{Agree,""Moderately emotional"",""Moderately believable"",""Moderately truthful"",""Moderately credible"",""Very unlikely""}","{16,23,24,27,28}","2022-12-21 04:27:47.47"
"03b095c7-55b6-4d89-8811-eac6d33429b2","79f1ac98-c4c3-4401-949e-acc9b4af8673",4,"{""Strongly agree"",""Very emotional"",""Moderately believable"",""Moderately truthful"",""Moderately credible"",""Neither unlikely nor likely""}","{1,15,18,31,32,33,38}","2022-12-21 04:27:53.639"
"5d3fb9a2-6dd1-44cf-a7ab-c7d9b41b6bf2","cc48384a-4553-46ea-9f8e-31c413692fd5",4,"{""Somewhat agree"",""Not at all emotional"",Believable,Truthful,Credible,""Very unlikely""}","{1,32}","2022-12-21 04:28:04.666"
"2e059453-8e41-4ed3-a0e6-d979f7ced4db","65a8b048-fa6f-42dd-84d4-122fc2c31425",4,"{""Strongly agree"",""Extremely emotional"",""Very believable"",""Very truthful"",""Very credible"",""Very unlikely""}","{0,1,2,3,4,5,11,13,15,18,31,32,35,36,38}","2022-12-21 04:28:09.1"
"c2ac8cb4-608b-4c6e-9944-bdb1d1cab44c","49934615-20f9-4cbb-90dd-aa7b91d52b79",0,"{Disagree,""Low emotionality"",""Moderately believable"",Truthful,""Moderately credible"",""Somewhat likely""}","{}","2022-12-21 04:28:09.627"
"ee797a36-fbe2-4d26-ab76-ec00407cc999","8618e8a9-d75d-4a37-beae-65b2003193a7",1,"{""Somewhat agree"",Emotional,""Low believability"",""Low truthfulness"",""Low credibility"",Unlikely}","{37,38,39}","2022-12-21 03:55:47.478"
"e1ebe8b8-08b4-4074-b3a9-ad948be87740","e4db4ed0-d0f2-4fb4-a2c8-064a9c599df6",5,"{""Somewhat disagree"",""Slightly emotional"",""Slightly believable"",""Slightly truthful"",""Slightly credible"",""Very unlikely""}","{29}","2022-12-21 03:55:59.49"
"1b3b9437-7f04-444c-a2ff-b2050a761201","ba735214-81c2-49de-9f52-007feebf7aa5",3,"{""Strongly disagree"",Emotional,""Very believable"",""Very truthful"",""Very credible"",""Very unlikely""}","{}","2022-12-21 03:56:04.589"
"1e118763-819d-4bf2-b634-2121d3b49b95","7a06b581-ccf8-4df7-bc8b-005101d6a70e",2,"{""Somewhat agree"",""Moderately emotional"",Believable,Truthful,""Moderately credible"",""Somewhat likely""}","{}","2022-12-21 03:56:12.424"
"dca0e544-9181-4516-92d8-540b91918862","06c4f11b-ed29-4697-99d6-7dcdf89c3a4d",2,"{""Strongly agree"",""Extremely emotional"",""Moderately believable"",""Moderately truthful"",""Moderately credible"",""Somewhat likely""}","{11,12,13,22,24,25}","2022-12-21 03:56:15.342"
"61735c30-58b3-4dd4-a1cd-114c86845376","a67c2ac8-e227-407f-86be-36bfc1ff9306",2,"{Agree,Emotional,Believable,Truthful,Credible,Unlikely}","{5,6}","2022-12-21 03:56:16.148"
"22ea934f-1059-4c80-8b5a-3d7078365823","1533ad57-caa9-40ba-be51-c0a00c526cc3",0,"{Agree,""Moderately emotional"",""Slightly believable"",""Slightly truthful"",""Slightly credible"",""Somewhat unlikely""}","{8,13,17,27,40}","2022-12-21 03:56:18.648"
"7dddf904-d1ca-4316-a3ad-9c9203f95561","ba735214-81c2-49de-9f52-007feebf7aa5",4,"{""Somewhat disagree"",Emotional,""Moderately believable"",""Moderately truthful"",""Moderately credible"",""Very unlikely""}","{}","2022-12-21 03:56:19.033"
"08d0ef35-7963-4f93-a7fd-7414473e5048","6be50190-341b-4ad7-ba7e-21c973ee5a54",2,"{Agree,""Moderately emotional"",""Low believability"",""Low truthfulness"",""Low credibility"",Unlikely}","{7,8,9,22,24,25}","2022-12-21 03:56:20.65"
"3d030ee4-786d-4006-90d3-6b0d9efaf99b","f4d33df5-e4fb-4e17-91ac-0f26cd867823",2,"{""Somewhat agree"",Emotional,""Very believable"",Truthful,Credible,""Somewhat likely""}","{}","2022-12-21 03:56:22.791"
"e5cd048f-0b9f-4cc3-ac73-1cc703cd36d8","8509d042-2e3d-4dcb-b842-add399a4578d",1,"{Agree,""Very emotional"",""Moderately believable"",""Slightly truthful"",""Slightly credible"",""Very unlikely""}","{4,5,6,13,14,15,16,23,24,27,28}","2022-12-21 03:56:25.049"
"bfe49dd0-f39e-4ba9-a6e6-d6379bed47d6","474b7a4a-5397-40b4-9871-d2428714d626",0,"{Agree,""Very emotional"",""Low believability"",""Low truthfulness"",""Low credibility"",""Very unlikely""}","{8,27,34,35}","2022-12-21 03:56:25.613"
"e05f9cc0-1199-4376-9879-59f1bc97014a","7a06b581-ccf8-4df7-bc8b-005101d6a70e",3,"{""Somewhat disagree"",""Slightly emotional"",Believable,""Moderately truthful"",""Moderately credible"",""Neither unlikely nor likely""}","{}","2022-12-21 03:56:34.225"
"3884787a-b86d-4600-8910-d6f95293604d","ba735214-81c2-49de-9f52-007feebf7aa5",5,"{""Strongly disagree"",""Extremely emotional"",""Extremely believable"",""Extremely truthful"",""Extremely credible"",""Very unlikely""}","{}","2022-12-21 03:56:34.491"
"23acbe85-0880-40ec-9a4f-b0ee4ad82520","50fc0cc6-c9b0-489e-b925-aecf6143bd11",0,"{Disagree,""Slightly emotional"",""Very believable"",""Very truthful"",""Very credible"",Unlikely}","{11,12,13,27,28,40,41}","2022-12-21 03:56:34.886"
"c7bfbcde-1863-4d73-ac9d-62910b71161a","d4f10d84-e3f9-4e91-8958-d487e7a98e9c",1,"{""Strongly disagree"",""Not at all emotional"",Believable,""Moderately truthful"",""Moderately credible"",""Very unlikely""}","{}","2022-12-21 03:56:37.321"
"041e7ada-69f3-4813-898a-6d684b7256c9","8618e8a9-d75d-4a37-beae-65b2003193a7",2,"{Agree,Emotional,""Low believability"",""Low truthfulness"",""Low credibility"",Unlikely}","{16,28}","2022-12-21 03:56:37.864"
"26d00c0d-f648-484d-a761-0f45b2533677","f4d33df5-e4fb-4e17-91ac-0f26cd867823",3,"{Agree,Emotional,Believable,Truthful,""Very credible"",""Somewhat likely""}","{}","2022-12-21 03:56:41.921"
"87e664d0-e0ed-406f-b458-d7a2054d4a52","1533ad57-caa9-40ba-be51-c0a00c526cc3",1,"{""Somewhat disagree"",""Moderately emotional"",Believable,Truthful,Credible,""Somewhat unlikely""}","{16,28}","2022-12-21 03:56:42.743"
"3858814f-8740-42c4-96ab-4b429d9e6920","6be50190-341b-4ad7-ba7e-21c973ee5a54",3,"{""Somewhat agree"",""Moderately emotional"",""Slightly believable"",""Low truthfulness"",""Slightly credible"",Unlikely}","{22,23}","2022-12-21 03:56:50.214"
"e7eb349e-e1f7-4c10-803f-47233326adcf","b3bcf1df-b157-40c5-b9d9-703d64487ef4",4,"{""Strongly agree"",""Very emotional"",Believable,Truthful,Credible,Unlikely}","{}","2022-12-21 03:56:51.658"
"4d253721-3bcb-4a36-894b-de28cb12121c","10740bd7-ccb9-4160-99b2-92cd89b73acc",3,"{Agree,Emotional,Believable,Truthful,Credible,Unlikely}","{22,23,25,30,32,33,34,37,38,39,40,43,46,47,48,49,50}","2022-12-21 03:56:56.577"
"5c676cd0-788d-4e70-9fc9-e2507f723dee","0b617a9a-c91c-492c-a836-38922020d9a8",1,"{""Somewhat agree"",""Low emotionality"",Believable,Truthful,Credible,""Neither unlikely nor likely""}","{16,23,24,27,28}","2022-12-21 03:57:00.938"
"922c509f-3e90-4c5c-95c6-7b0770b03cd5","293c56cf-938e-4436-a89f-f1418941ed19",2,"{""Somewhat agree"",Emotional,""Moderately believable"",""Slightly truthful"",""Slightly credible"",""Very unlikely""}","{7,16,22,24,35,36,51}","2022-12-21 03:57:01.114"
"a8199563-aa70-4075-a2e4-2c388681a8fb","474b7a4a-5397-40b4-9871-d2428714d626",1,"{""Strongly disagree"",""Low emotionality"",""Very believable"",""Very truthful"",""Very credible"",""Very unlikely""}","{}","2022-12-21 03:57:01.148"
"3242c90d-32d4-497a-a3d8-8baef0a88240","f393e8a5-84a2-4151-b276-5ac6140622a0",2,"{Agree,Emotional,""Slightly believable"",""Slightly truthful"",""Low credibility"",""Very unlikely""}","{16,27,28}","2022-12-21 03:57:04.709"
"15b9a127-8140-4e55-af0b-c429c0a2ce65","4aca20b2-85d3-494b-ab33-9c8aac184b30",2,"{""Strongly disagree"",""Very emotional"",""Extremely believable"",""Extremely truthful"",""Extremely credible"",""Very unlikely""}","{16,22}","2022-12-21 03:57:04.729"
"09edfb22-55cf-4293-9c42-3fe2ca48f981","50fc0cc6-c9b0-489e-b925-aecf6143bd11",1,"{""Somewhat agree"",Emotional,""Very believable"",""Very truthful"",Credible,""Somewhat likely""}","{11,12,13,14,15,16}","2022-12-21 03:57:09.337"
"86070373-0261-4b4c-9c16-94b1af43944c","d4f10d84-e3f9-4e91-8958-d487e7a98e9c",2,"{Disagree,""Slightly emotional"",""Slightly believable"",""Slightly truthful"",""Low credibility"",""Very unlikely""}","{}","2022-12-21 03:57:10.634"
"bde289c9-7809-4bf9-9b00-944ae4ec98cb","7a06b581-ccf8-4df7-bc8b-005101d6a70e",4,"{Agree,Emotional,Believable,Truthful,""Moderately credible"",""Somewhat likely""}","{}","2022-12-21 03:57:12.488"
"6d8cdd17-a096-461c-95d8-0eff5a9b6b89","927266fc-695c-43a7-83af-db89afc7f743",2,"{Agree,Emotional,""Very believable"",""Very truthful"",""Very credible"",""Somewhat unlikely""}","{5,9,16,36,37,51,52}","2022-12-21 03:57:13.051"
"eb1bb2c6-0094-46f9-b9ba-91b2c3221da5","7a9a8237-03f2-4ae9-a4f2-ee15ede469ab",0,"{""Somewhat disagree"",""Slightly emotional"",""Not at all believable"",""Moderately truthful"",""Very credible"",""Neither unlikely nor likely""}","{}","2022-12-21 03:57:13.117"
"46def9c0-7fc6-41ec-8865-f024c31421be","e2afffeb-fd7c-476a-917b-e103143320eb",0,"{Agree,""Slightly emotional"",""Slightly believable"",""Slightly truthful"",""Slightly credible"",""Very unlikely""}","{27,40,41}","2022-12-21 03:57:14.733"
"3f92a0b9-e91f-4cc8-90be-ba00f9a750c3","f4d33df5-e4fb-4e17-91ac-0f26cd867823",4,"{""Somewhat agree"",Emotional,""Very believable"",""Moderately truthful"",Credible,""Neither unlikely nor likely""}","{}","2022-12-21 03:57:20.5"
"9740e716-aeeb-4875-a58c-e53f88e7a121","7a9a8237-03f2-4ae9-a4f2-ee15ede469ab",1,"{""Somewhat disagree"",""Extremely emotional"",""Very believable"",""Low truthfulness"",""Moderately credible"",""Somewhat likely""}","{}","2022-12-21 03:57:21.134"
"44c8bb1d-6fa0-49ed-a8a0-6aa43ef89670","1533ad57-caa9-40ba-be51-c0a00c526cc3",2,"{""Somewhat agree"",Emotional,""Moderately believable"",""Moderately truthful"",""Moderately credible"",""Somewhat unlikely""}","{7,8,9,10,22,23,24,25,26,27,28}","2022-12-21 03:57:23.095"
"f1bc129c-bf37-45e9-9285-f76866ddbd0b","d09662f5-b911-4177-99a1-34d49a8950c7",4,"{""Strongly agree"",Emotional,Believable,""Slightly truthful"",""Slightly credible"",""Neither unlikely nor likely""}","{}","2022-12-21 03:57:23.203"
"ba7b181a-7e9d-4b64-9978-5f6d87c6a212","7baa9a40-f9e1-455f-9477-7c6b090b49e7",0,"{""Somewhat disagree"",Emotional,""Very believable"",""Very truthful"",""Very credible"",""Very unlikely""}","{27,28,31,32,33,34,35,38,39,40,41}","2022-12-21 03:57:25.339"
"a4bdef7c-c40c-4d7c-928d-8531735bc459","7a9a8237-03f2-4ae9-a4f2-ee15ede469ab",2,"{""Somewhat agree"",""Slightly emotional"",Believable,""Moderately truthful"",""Low credibility"",""Somewhat likely""}","{}","2022-12-21 03:57:28.427"
"1c334925-4db2-48d3-a3a8-b459b689de00","d7ec842a-c442-4842-b014-682d309781fe",4,"{""Somewhat agree"",""Very emotional"",""Slightly believable"",""Moderately truthful"",""Slightly credible"",""Somewhat unlikely""}","{}","2022-12-21 03:57:29.37"
"51ef9eaf-2813-4877-9861-5e1491b47fd4","0a639cff-ef49-4d80-bd36-13111420b377",1,"{""Strongly disagree"",Emotional,Believable,Truthful,Credible,""Neither unlikely nor likely""}","{}","2022-12-21 03:57:34.429"
"745d7b54-7c39-400d-81ec-8175ad5290ce","7a9a8237-03f2-4ae9-a4f2-ee15ede469ab",3,"{""Somewhat agree"",""Slightly emotional"",""Very believable"",""Moderately truthful"",""Slightly credible"",""Somewhat likely""}","{}","2022-12-21 03:57:36.714"
"d6bd31be-9684-43c5-ba27-30c8a5e9621a","4d9d9d13-0118-4ae1-a351-54638e8c53d7",0,"{Disagree,""Not at all emotional"",Believable,Truthful,Credible,""Neither unlikely nor likely""}","{}","2022-12-21 03:57:37.899"
"5698725b-1c35-4fcf-91a1-c56acf78401e","8509d042-2e3d-4dcb-b842-add399a4578d",2,"{Agree,Emotional,""Slightly believable"",""Slightly truthful"",""Slightly credible"",""Very unlikely""}","{7,8,9,16,22,24,25,45}","2022-12-21 03:57:38.011"
"43aae02d-6ae3-4863-a959-0b3152b39602","927266fc-695c-43a7-83af-db89afc7f743",3,"{Agree,""Very emotional"",Believable,Truthful,Credible,Unlikely}","{3,22,43}","2022-12-21 03:57:39.82"
"05c0b5a8-e775-4e78-aa15-14fe8fb06af0","50fc0cc6-c9b0-489e-b925-aecf6143bd11",2,"{Agree,Emotional,Believable,Truthful,""Moderately credible"",""Somewhat unlikely""}","{5,6,7,16,22,24,25,26,27,28}","2022-12-21 03:57:40.179"
"33a95eaf-ebba-45d6-9b81-3d7986857e38","7a06b581-ccf8-4df7-bc8b-005101d6a70e",5,"{""Somewhat agree"",Emotional,""Moderately believable"",""Moderately truthful"",Credible,""Somewhat likely""}","{}","2022-12-21 03:57:41.873"
"09abf45c-130f-4017-bd51-878fa8071771","474b7a4a-5397-40b4-9871-d2428714d626",2,"{""Strongly disagree"",""Moderately emotional"",""Extremely believable"",""Extremely truthful"",""Extremely credible"",""Somewhat likely""}","{}","2022-12-21 03:57:43.005"
"fb29c99b-0cc9-4644-ba91-06138dfeac75","302bb91b-b8ee-4487-9fea-e5641f1c9aef",1,"{""Somewhat agree"",Emotional,Believable,Truthful,""Moderately credible"",Likely}","{30,31,34,35,37,38}","2022-12-21 03:57:43.26"
"8187705f-a69e-4007-94a0-f38a6722e008","1533ad57-caa9-40ba-be51-c0a00c526cc3",3,"{""Somewhat agree"",""Slightly emotional"",Believable,Truthful,Credible,""Somewhat unlikely""}","{11,22,23,24,25}","2022-12-21 03:57:43.717"
"2e8a2435-7516-42f8-8ffb-7e8c076d1ea3","7a9a8237-03f2-4ae9-a4f2-ee15ede469ab",4,"{Agree,""Moderately emotional"",""Slightly believable"",Truthful,""Slightly credible"",""Somewhat likely""}","{}","2022-12-21 03:57:45.487"
"83a223b8-b2b6-40dd-abbd-823e6a5f186e","293c56cf-938e-4436-a89f-f1418941ed19",3,"{""Somewhat agree"",Emotional,""Slightly believable"",""Slightly truthful"",""Slightly credible"",""Very unlikely""}","{3,10,22,23,24,25,33}","2022-12-21 03:57:50.461"
"c58d36b1-f129-4647-9de6-48b5adeb0716","7a9a8237-03f2-4ae9-a4f2-ee15ede469ab",5,"{Agree,Emotional,""Extremely believable"",""Moderately truthful"",""Slightly credible"",""Somewhat likely""}","{}","2022-12-21 03:57:54.617"
"171190d5-d705-49fd-93cd-ae0af5065a17","2375cc5b-9d82-4a58-a08f-62447609fb0b",1,"{""Somewhat agree"",Emotional,""Slightly believable"",""Low truthfulness"",""Slightly credible"",""Very unlikely""}","{16}","2022-12-21 03:57:55.775"
"8eebf0fb-1887-4616-bd51-a226921a15b0","6be50190-341b-4ad7-ba7e-21c973ee5a54",5,"{""Somewhat agree"",""Moderately emotional"",""Slightly believable"",""Slightly truthful"",""Low credibility"",Unlikely}","{47,48,50,53,54,59}","2022-12-21 03:57:57.918"
"85b7cfd5-607d-4f62-b145-2e504af74e42","d09662f5-b911-4177-99a1-34d49a8950c7",5,"{""Somewhat disagree"",""Low emotionality"",Believable,""Moderately truthful"",""Moderately credible"",""Neither unlikely nor likely""}","{}","2022-12-21 03:58:00.5"
"6e1b061b-ea99-47f0-933b-002cfd9c27b3","d4f10d84-e3f9-4e91-8958-d487e7a98e9c",3,"{""Somewhat agree"",""Moderately emotional"",""Slightly believable"",""Low truthfulness"",""Low credibility"",""Very unlikely""}","{0,1,2,3,10,11}","2022-12-21 03:58:00.928"
"1b03ed50-8e2c-42d9-9235-9ec429195a27","f4d33df5-e4fb-4e17-91ac-0f26cd867823",5,"{""Somewhat agree"",""Very emotional"",Believable,Truthful,""Very credible"",""Somewhat likely""}","{}","2022-12-21 03:58:01.663"
"24924f8d-c983-44a9-a7cc-d358db7e7072","b3bcf1df-b157-40c5-b9d9-703d64487ef4",5,"{Disagree,""Slightly emotional"",""Very believable"",Truthful,Credible,""Somewhat likely""}","{}","2022-12-21 03:58:03.631"
"e8c4b139-7305-45e7-9b2d-43f735d46470","8618e8a9-d75d-4a37-beae-65b2003193a7",3,"{""Somewhat agree"",""Slightly emotional"",""Slightly believable"",""Slightly truthful"",""Low credibility"",Unlikely}","{15,16,33}","2022-12-21 03:58:04.838"
"2076878d-e340-4905-9543-6b2c43298bce","59fcaa7a-531c-4447-bd8f-2f096163b572",0,"{""Somewhat agree"",""Moderately emotional"",""Moderately believable"",""Moderately truthful"",""Moderately credible"",""Very unlikely""}","{39,40,41,42,43,44}","2022-12-21 03:58:09.314"
"19876d69-c446-4593-8a1d-5168c5ac81c2","1533ad57-caa9-40ba-be51-c0a00c526cc3",4,"{""Somewhat agree"",""Moderately emotional"",Believable,Truthful,Credible,""Somewhat unlikely""}","{15,16,17,18,19,32,33,44,47}","2022-12-21 03:58:10.668"
"2cfb0451-2ff2-4ce7-9f83-fd80bd56471a","302bb91b-b8ee-4487-9fea-e5641f1c9aef",3,"{Disagree,""Moderately emotional"",""Moderately believable"",""Moderately truthful"",""Moderately credible"",""Neither unlikely nor likely""}","{}","2022-12-21 03:58:11.51"
"b8b95918-a08e-450a-9b7b-fb2c5d57d76e","0a639cff-ef49-4d80-bd36-13111420b377",2,"{Agree,Emotional,""Moderately believable"",""Moderately truthful"",Credible,""Neither unlikely nor likely""}","{16,17,18,19,22,24}","2022-12-21 03:58:12.037"
"126c4ea0-e21f-4941-b1fc-71111b7ae4d6","06c4f11b-ed29-4697-99d6-7dcdf89c3a4d",4,"{""Strongly agree"",""Extremely emotional"",""Slightly believable"",""Slightly truthful"",""Low credibility"",""Very unlikely""}","{1,11,12,32,35,36}","2022-12-21 03:58:12.959"
"4b7ba81f-107e-4d20-9f59-fe35cd748247","f393e8a5-84a2-4151-b276-5ac6140622a0",3,"{Agree,""Very emotional"",""Low believability"",""Slightly truthful"",""Low credibility"",""Very unlikely""}","{8,9,10,11,33}","2022-12-21 03:58:13.64"
"0241e1a0-57cf-4bcf-acc6-a183af37d7ec","50fc0cc6-c9b0-489e-b925-aecf6143bd11",3,"{Agree,""Moderately emotional"",""Moderately believable"",""Moderately truthful"",""Moderately credible"",Unlikely}","{10,11,22,23,24,25}","2022-12-21 03:58:17.53"
"525095f2-8ae7-49bc-90fe-1629918e7250","e2afffeb-fd7c-476a-917b-e103143320eb",1,"{""Strongly disagree"",Emotional,Believable,Truthful,Credible,""Very unlikely""}","{}","2022-12-21 03:58:18.477"
"a2b9ee62-d516-46ab-8278-a5557c53865e","10740bd7-ccb9-4160-99b2-92cd89b73acc",4,"{Agree,Emotional,Believable,Truthful,Credible,Unlikely}","{0,1,3,5,9,10,11,12,13,15,18,19,21,23,24,25,31,33,35,36,38,39,41,43,44,45,47,48}","2022-12-21 03:58:18.72"
"f233bbd3-8b43-409d-8312-dcbc4f3ad54e","340b2a87-ce48-4c95-af52-130c31d09996",1,"{""Somewhat disagree"",Emotional,""Moderately believable"",""Moderately truthful"",""Moderately credible"",Unlikely}","{16}","2022-12-21 03:58:19.842"
"656c18c8-455f-4452-9a0e-813447a07b18","d7ec842a-c442-4842-b014-682d309781fe",5,"{""Somewhat agree"",""Very emotional"",""Moderately believable"",""Slightly truthful"",Credible,""Somewhat likely""}","{}","2022-12-21 03:58:22.015"
"526bbbfe-48be-4e6d-b3a4-99adb0e47b1e","927266fc-695c-43a7-83af-db89afc7f743",4,"{""Strongly agree"",""Extremely emotional"",""Not at all believable"",""Not at all truthful"",""Not at all credible"",""Very unlikely""}","{1,32,44}","2022-12-21 03:58:23.233"
"99e8028f-45ce-4e37-8313-ba14d8fd92b6","2375cc5b-9d82-4a58-a08f-62447609fb0b",2,"{Agree,""Very emotional"",""Slightly believable"",""Slightly truthful"",""Slightly credible"",Unlikely}","{7,22,28}","2022-12-21 03:58:31.64"
"b5cefcf9-029b-49f3-80ef-4425ffadcbbb","293c56cf-938e-4436-a89f-f1418941ed19",4,"{""Strongly agree"",""Extremely emotional"",""Not at all believable"",""Not at all truthful"",""Not at all credible"",""Very unlikely""}","{0,1,5,11,15,18,21,25,31,32,33,35,36,38,44,47}","2022-12-21 03:58:32.994"
"716166cf-1b2c-4716-9520-216f490d23e3","1533ad57-caa9-40ba-be51-c0a00c526cc3",5,"{""Somewhat disagree"",""Moderately emotional"",Believable,Truthful,Credible,""Somewhat unlikely""}","{20,29}","2022-12-21 03:58:33.685"
"83ae2c72-34b6-4757-b303-eac98562a849","0a639cff-ef49-4d80-bd36-13111420b377",3,"{Agree,""Very emotional"",""Moderately believable"",""Moderately truthful"",""Moderately credible"",""Neither unlikely nor likely""}","{22,23,24,25,33,34,40,41}","2022-12-21 03:58:34.09"
"7afa9284-83a1-4d7c-8224-b747dc89ec9d","302bb91b-b8ee-4487-9fea-e5641f1c9aef",4,"{""Somewhat agree"",""Moderately emotional"",""Moderately believable"",""Moderately truthful"",""Moderately credible"",""Neither unlikely nor likely""}","{1,13,31,32,38,41}","2022-12-21 03:58:35.428"
"801a19d7-5f3f-419b-8da2-a78fda4a0786","a6261860-7a09-4372-acf5-e1bb24f2bf17",0,"{""Somewhat disagree"",""Low emotionality"",""Slightly believable"",""Slightly truthful"",""Slightly credible"",Unlikely}","{5}","2022-12-21 03:58:39.518"
"9dd6de94-45e4-41ae-b0a9-8079b44d6478","d4f10d84-e3f9-4e91-8958-d487e7a98e9c",4,"{""Strongly agree"",""Extremely emotional"",""Low believability"",""Low truthfulness"",""Low credibility"",""Very unlikely""}","{1,32,33,35,36,38}","2022-12-21 03:58:42.258"
"af93250e-a7d2-4b29-854f-ce82fea052ee","7baa9a40-f9e1-455f-9477-7c6b090b49e7",1,"{""Somewhat agree"",""Extremely emotional"",Believable,Truthful,Credible,Unlikely}","{22,23,24,27,28,29,30,31,32}","2022-12-21 03:58:42.498"
"42ff051b-cfa2-4191-9339-26f381a66cab","dbc7b417-69f4-499d-af93-aecc401edb92",0,"{""Somewhat disagree"",""Low emotionality"",""Very believable"",Truthful,Credible,Likely}","{5,40,41}","2022-12-21 03:58:42.633"
"ecc12908-6027-4b5f-923e-6af81d7c9616","4d9d9d13-0118-4ae1-a351-54638e8c53d7",1,"{Disagree,""Moderately emotional"",""Moderately believable"",""Moderately truthful"",""Moderately credible"",""Neither unlikely nor likely""}","{}","2022-12-21 03:58:45.575"
"35d134b0-5307-48ae-a03a-bc3b043ee265","a67c2ac8-e227-407f-86be-36bfc1ff9306",4,"{Agree,Emotional,""Very believable"",""Very truthful"",""Very credible"",""Somewhat likely""}","{2,3,4,5,13,33,34}","2022-12-21 03:58:48.163"
"1c67d464-a4bb-4c23-870a-07ae9daa81aa","8509d042-2e3d-4dcb-b842-add399a4578d",3,"{""Strongly agree"",""Very emotional"",""Slightly believable"",""Slightly truthful"",""Slightly credible"",""Very unlikely""}","{3,10,11,22,33}","2022-12-21 03:58:49.228"
"a8c1a51e-975f-4c00-92ce-b08e523d7149","673e7e34-17c9-4faa-9c93-2893f08d6fcb",1,"{""Somewhat agree"",Emotional,Believable,Truthful,Credible,""Somewhat likely""}","{15,16,27,28}","2022-12-21 03:58:49.311"
"5172252c-7519-41a7-b4c0-2ee77f04505d","302bb91b-b8ee-4487-9fea-e5641f1c9aef",5,"{""Somewhat agree"",""Not at all emotional"",""Not at all believable"",""Not at all truthful"",""Not at all credible"",""Very unlikely""}","{6,7,22,29,31,45}","2022-12-21 03:58:58.387"
"ab301be3-7296-46c8-8f91-bcb470f79991","a6261860-7a09-4372-acf5-e1bb24f2bf17",1,"{Agree,""Very emotional"",""Very believable"",""Very truthful"",""Very credible"",""Somewhat likely""}","{}","2022-12-21 03:58:58.592"
"f50ab179-2d6c-4327-a801-671f701fe6a2","b0ef303d-eb70-4f0b-897f-dda8beadfbbe",0,"{Agree,""Slightly emotional"",Believable,""Moderately truthful"",""Slightly credible"",""Very unlikely""}","{5,43,44}","2022-12-21 03:59:00.751"
"d026711f-3031-473f-9421-049db2408471","e2afffeb-fd7c-476a-917b-e103143320eb",2,"{""Strongly disagree"",Emotional,Believable,Truthful,Credible,""Very unlikely""}","{}","2022-12-21 03:59:02.452"
